timestamp,consumption_mwh,generation_mwh,market_price_try_mwh,natural_gas_mwh,lignite_mwh,hard_coal_mwh,imported_coal_mwh,dam_hydro_mwh,run_of_river_mwh,wind_mwh,solar_mwh,geothermal_mwh,biomass_mwh,source,is_synthetic
2026-05-01 20:00:00,37309.56,37733.17,2925.68,8107.53,4993.81,2925.73,6831.9,7643.67,2169.75,2922.29,0.0,1239.36,899.12,demo,True
2026-05-01 21:00:00,35775.5,35899.2,2873.95,7221.86,5341.43,2616.47,6916.4,7454.1,1956.39,2168.84,0.0,1293.54,930.16,demo,True
2026-05-01 22:00:00,32244.73,32887.51,2906.38,4464.39,5014.65,2769.12,6509.08,7764.33,2264.89,1848.99,0.0,1245.87,1006.18,demo,True
2026-05-01 23:00:00,29618.61,30529.02,2488.37,1500.0,5411.62,3005.15,6312.17,7577.94,2157.79,2403.42,0.0,1216.14,944.8,demo,True
2026-05-02 00:00:00,26716.18,29446.65,2196.1,1500.0,5186.65,2814.57,5907.43,7536.67,2007.1,2209.55,0.0,1275.19,1009.51,demo,True
2026-05-02 01:00:00,26090.57,31961.18,2381.31,1500.0,5413.09,2998.45,6778.4,7714.74,2201.67,3088.66,0.0,1253.59,1012.57,demo,True
2026-05-02 02:00:00,26269.15,31299.7,2292.56,1500.0,5365.61,3033.87,6263.21,7935.69,2373.21,2500.63,0.0,1287.65,1039.85,demo,True
2026-05-02 03:00:00,25801.22,30120.33,2351.51,1500.0,5419.16,2483.75,6108.96,7821.49,2077.31,2446.42,0.0,1256.07,1007.16,demo,True
2026-05-02 04:00:00,26388.33,30413.15,2349.92,1500.0,5076.14,2408.01,6510.24,7670.21,2168.75,2809.55,0.0,1249.5,1020.74,demo,True
2026-05-02 05:00:00,27797.8,31088.05,2493.11,1500.0,5306.31,3009.18,6383.06,7667.72,2050.25,2923.63,0.0,1288.15,959.76,demo,True
2026-05-02 06:00:00,30470.52,30956.36,2577.52,1570.37,5391.85,3016.43,5968.68,7939.59,2111.76,2789.28,0.0,1211.54,956.85,demo,True
2026-05-02 07:00:00,32238.77,32677.39,2669.99,3484.12,4796.66,2846.19,6016.75,7278.68,1920.19,3129.76,1010.84,1235.37,958.85,demo,True
2026-05-02 08:00:00,33402.79,33695.13,2839.85,1687.07,5642.44,2870.6,6617.79,7987.58,2100.61,2749.17,1862.06,1227.82,950.0,demo,True
2026-05-02 09:00:00,36730.23,37012.5,2752.07,5153.38,5789.15,2960.75,6270.51,7406.01,2105.61,2555.64,2621.84,1195.12,954.49,demo,True
2026-05-02 10:00:00,37213.78,37641.86,2830.5,3901.82,5446.29,2957.39,6678.59,7513.0,2316.05,3120.55,3463.77,1271.83,972.57,demo,True
2026-05-02 11:00:00,36998.9,37298.33,2864.62,4152.88,5409.53,2745.25,6551.29,7717.28,1884.64,2486.77,4178.6,1236.06,936.03,demo,True
2026-05-02 12:00:00,35533.54,35710.74,2679.37,1509.68,5353.08,2972.05,6866.64,8313.82,2066.29,2582.15,3865.73,1272.63,908.67,demo,True
2026-05-02 13:00:00,36667.68,36645.07,2839.4,2471.04,5115.91,2737.63,6208.75,8211.35,2254.62,3461.62,3963.5,1259.73,960.91,demo,True
2026-05-02 14:00:00,36463.57,36886.17,2836.44,2948.99,5171.36,2843.84,6581.45,8003.61,2071.16,3449.05,3622.32,1265.18,929.22,demo,True
2026-05-02 15:00:00,36379.78,36695.74,3004.85,4189.06,5450.75,2836.0,6723.4,7932.43,2079.82,2673.15,2640.19,1238.62,932.32,demo,True
2026-05-02 16:00:00,37054.57,37800.59,2983.42,7908.62,4946.96,2645.3,6280.82,7450.05,2000.69,2491.42,1900.12,1230.89,945.72,demo,True
2026-05-02 17:00:00,36650.93,36883.67,2931.79,5809.24,4924.21,2666.26,6894.52,7899.93,1989.14,3492.5,1016.78,1252.24,938.84,demo,True
2026-05-02 18:00:00,36485.51,36789.88,2935.32,7479.77,5096.69,3202.14,5916.8,7750.25,1882.42,3205.53,0.0,1272.98,983.3,demo,True
2026-05-02 19:00:00,35746.1,36054.69,2831.56,6909.72,5370.63,2639.46,6208.47,7696.99,2026.57,3009.12,0.0,1248.74,945.0,demo,True
2026-05-02 20:00:00,34356.89,34724.02,2920.33,6123.44,4974.86,2866.59,5903.71,7916.23,1983.98,2737.95,0.0,1232.45,984.81,demo,True
2026-05-02 21:00:00,31205.56,31281.52,2735.27,1801.79,5141.39,2904.36,6242.44,7783.99,2117.59,3113.75,0.0,1220.02,956.18,demo,True
2026-05-02 22:00:00,30527.7,31192.28,2476.94,1500.0,5172.26,2790.24,6445.9,8084.28,2009.7,2987.45,0.0,1255.1,947.34,demo,True
2026-05-02 23:00:00,28041.16,30577.55,2607.76,1500.0,4936.91,2920.87,6791.03,7472.46,2047.56,2717.83,0.0,1236.15,954.75,demo,True
2026-05-03 00:00:00,25760.97,30669.38,2257.28,1500.0,4565.66,2859.22,6445.65,7920.15,2051.81,3167.44,0.0,1248.21,911.25,demo,True
2026-05-03 01:00:00,26626.25,30678.74,2297.37,1500.0,4933.11,2643.35,6291.62,7715.46,2101.35,3289.67,0.0,1244.03,960.14,demo,True
2026-05-03 02:00:00,26231.13,30729.69,2391.13,1500.0,5267.83,2896.63,5957.77,7823.9,2044.84,3024.35,0.0,1238.89,975.48,demo,True
2026-05-03 03:00:00,26401.27,31528.66,2399.08,1500.0,5326.4,2701.95,6075.04,7986.13,1982.07,3720.01,0.0,1257.35,979.73,demo,True
2026-05-03 04:00:00,26837.18,32492.54,2376.18,1500.0,5328.53,3113.32,6608.57,7678.33,2121.07,3969.41,0.0,1263.86,909.43,demo,True
2026-05-03 05:00:00,29378.43,32820.92,2487.5,1500.0,5358.49,2877.24,6808.51,7965.23,2240.26,3867.62,0.0,1299.13,904.43,demo,True
2026-05-03 06:00:00,30480.94,31086.46,2682.44,1500.0,5037.14,2673.97,6353.27,7887.29,2129.05,3302.9,0.0,1268.95,933.9,demo,True
2026-05-03 07:00:00,32600.22,33335.66,2628.5,1500.0,4981.44,2861.61,6923.86,7793.51,2042.0,3877.87,1073.99,1289.84,991.54,demo,True
2026-05-03 08:00:00,33357.9,33459.3,2707.0,1603.71,5297.52,2633.53,6167.53,7840.09,2102.03,3598.36,2030.38,1229.53,956.63,demo,True
2026-05-03 09:00:00,35583.99,35451.36,3004.79,3129.39,5144.94,2846.4,6363.31,7914.32,1872.44,3001.32,3042.5,1209.98,926.76,demo,True
2026-05-03 10:00:00,36016.44,36247.23,2733.52,2135.24,5435.84,2759.37,6392.85,7784.04,2103.57,4015.66,3464.6,1249.64,906.41,demo,True
2026-05-03 11:00:00,35301.81,36666.8,2765.05,1500.0,5299.16,2651.16,7035.29,7959.1,2074.13,3812.67,4134.36,1271.45,929.48,demo,True
2026-05-03 12:00:00,36152.3,37699.73,2931.98,1500.0,5533.79,2648.9,6546.78,7900.85,2012.11,5096.77,4265.54,1267.53,927.45,demo,True
2026-05-03 13:00:00,36023.35,36636.32,2878.55,1500.0,5078.96,3238.29,5870.55,7832.01,2035.9,4589.03,4233.23,1280.28,978.07,demo,True
2026-05-03 14:00:00,37284.13,37550.06,3004.64,2229.22,5477.56,2816.45,6833.08,8320.64,2079.03,4276.27,3350.85,1186.59,980.38,demo,True
2026-05-03 15:00:00,36705.95,37159.0,2780.7,1969.83,5729.02,2722.29,7146.07,8066.53,2249.54,4105.39,2970.5,1281.32,918.5,demo,True
2026-05-03 16:00:00,36197.82,36344.38,2910.96,3396.77,5213.97,2691.11,6412.59,7895.23,2263.76,4122.48,2117.49,1258.39,972.59,demo,True
2026-05-03 17:00:00,36390.32,36736.84,2902.86,5388.19,5329.82,2884.81,6186.02,8015.69,2023.68,3598.19,1129.52,1211.4,969.52,demo,True
2026-05-03 18:00:00,36008.45,36546.04,3141.75,6791.13,4958.06,2685.07,6802.49,7761.8,2075.31,3289.48,0.0,1268.09,914.61,demo,True
2026-05-03 19:00:00,35168.23,35082.99,2938.67,3900.8,5432.45,2602.97,7187.49,7895.65,2080.86,3781.05,0.0,1254.24,947.49,demo,True
2026-05-03 20:00:00,33370.63,33669.71,2737.51,1949.06,5493.56,2794.17,6797.06,7925.29,2239.69,4251.14,0.0,1259.53,960.22,demo,True
2026-05-03 21:00:00,32358.35,32817.67,2727.02,3624.5,5071.44,2792.81,5931.95,7725.31,2162.66,3279.14,0.0,1274.98,954.9,demo,True
2026-05-03 22:00:00,29956.9,32864.4,2550.58,1500.0,5352.4,2724.93,6764.14,8088.65,2159.05,4115.79,0.0,1260.76,898.68,demo,True
2026-05-03 23:00:00,27565.28,32651.33,2473.18,1500.0,5272.92,2639.57,6641.47,7895.95,2215.07,4319.23,0.0,1213.18,953.94,demo,True
2026-05-04 00:00:00,29524.72,32316.68,2436.8,1500.0,5301.6,2729.63,6165.88,7932.67,2082.02,4389.37,0.0,1246.42,969.09,demo,True
2026-05-04 01:00:00,28232.86,33213.33,2575.07,1500.0,5411.13,2715.47,6951.09,7889.37,2320.2,4219.14,0.0,1209.56,997.39,demo,True
2026-05-04 02:00:00,26280.14,33634.31,2212.9,1500.0,5334.91,2690.49,6653.42,8669.03,2159.34,4430.94,0.0,1266.23,929.94,demo,True
2026-05-04 03:00:00,27873.93,34142.16,2439.28,1500.0,5163.86,2849.77,6960.24,7875.73,2059.93,5514.04,0.0,1284.95,933.64,demo,True
2026-05-04 04:00:00,29865.52,33148.79,2461.48,1500.0,5416.66,3200.72,6128.48,7569.8,2138.25,5032.19,0.0,1218.96,943.73,demo,True
2026-05-04 05:00:00,31684.45,33321.96,2646.65,1500.0,5489.08,3039.72,6639.57,7676.25,2316.87,4468.52,0.0,1233.21,958.74,demo,True
2026-05-04 06:00:00,33700.59,33837.01,2835.36,2183.61,5055.91,3149.55,6186.72,8198.54,2121.32,4760.51,0.0,1227.94,952.91,demo,True
2026-05-04 07:00:00,34995.5,35428.8,2652.71,2322.87,5199.53,2697.82,6586.68,8328.7,2289.66,4824.93,971.84,1238.65,968.13,demo,True
2026-05-04 08:00:00,36041.8,36471.57,2856.8,2843.54,4740.14,3101.44,7017.03,7887.79,2104.11,4497.83,2103.13,1260.31,916.24,demo,True
2026-05-04 09:00:00,37057.51,37251.6,2784.86,3169.61,5351.74,2840.91,6000.75,8322.19,2090.78,4538.2,2736.59,1238.92,961.91,demo,True
2026-05-04 10:00:00,38725.39,39300.16,2965.11,2908.12,5518.01,2977.55,6020.85,8206.94,2265.39,5467.17,3742.1,1266.31,927.73,demo,True
2026-05-04 11:00:00,38989.17,39175.45,2891.48,3444.39,5133.1,2882.39,6834.42,8004.99,2085.0,4789.27,3779.56,1276.63,945.7,demo,True
2026-05-04 12:00:00,39599.27,39932.43,3076.42,4579.87,5234.69,2738.21,6495.06,7992.2,2292.29,4487.13,3834.19,1277.54,1001.24,demo,True
2026-05-04 13:00:00,39359.15,39687.32,3003.69,3573.95,5142.75,2929.51,6909.94,8092.03,2239.55,5046.21,3623.28,1222.05,908.05,demo,True
2026-05-04 14:00:00,38443.27,38453.79,3044.92,3005.66,5100.19,2887.29,6217.45,8247.95,2096.36,5158.04,3514.59,1284.65,941.62,demo,True
2026-05-04 15:00:00,37719.05,37949.16,3075.05,4168.79,5260.36,2481.73,6517.92,8144.9,2196.52,4141.83,2838.7,1286.65,911.76,demo,True
2026-05-04 16:00:00,38476.43,39154.89,3017.69,5092.29,4996.1,2777.66,6740.85,7911.12,2143.2,5134.8,2115.47,1288.82,954.59,demo,True
2026-05-04 17:00:00,38878.23,38962.22,3124.46,5130.63,5138.83,2957.03,6573.57,8024.13,2254.95,5613.96,1041.62,1246.05,981.45,demo,True
2026-05-04 18:00:00,38346.04,38708.57,3147.84,6461.05,4964.82,2849.94,5873.94,8500.7,2443.69,5428.14,0.0,1231.2,955.09,demo,True
2026-05-04 19:00:00,37415.74,37457.95,2873.38,2923.58,5353.16,2884.5,7487.91,8122.38,2176.82,6337.7,0.0,1225.39,946.5,demo,True
2026-05-04 20:00:00,36815.35,36897.47,3050.58,3767.43,5262.2,2664.74,6574.31,8260.58,2289.56,5866.33,0.0,1222.46,989.85,demo,True
2026-05-04 21:00:00,34621.32,34616.75,2774.45,2037.87,5087.88,2846.12,6030.85,8190.25,2232.7,5980.88,0.0,1250.29,959.92,demo,True
2026-05-04 22:00:00,32549.52,35388.43,2570.68,1500.0,5209.64,2782.66,6609.97,8133.68,2236.97,6669.73,0.0,1271.2,974.59,demo,True
2026-05-04 23:00:00,31168.51,34288.03,2618.92,1500.0,5142.61,2763.38,6650.2,8099.44,2218.63,5659.65,0.0,1282.66,971.46,demo,True
2026-05-05 00:00:00,28895.47,34410.05,2468.89,1500.0,5497.41,2677.73,6847.87,8274.86,2139.99,5370.6,0.0,1237.86,863.71,demo,True
2026-05-05 01:00:00,28139.85,34878.21,2299.69,1500.0,5085.34,2964.68,6824.5,8237.37,2287.59,5782.01,0.0,1249.03,947.7,demo,True
2026-05-05 02:00:00,27732.08,33693.01,2311.75,1500.0,5365.11,2862.18,6425.15,8139.08,2217.26,5019.17,0.0,1247.4,917.66,demo,True
2026-05-05 03:00:00,27172.21,32849.02,2516.97,1500.0,5016.65,2844.02,5897.27,7930.08,2147.92,5353.84,0.0,1234.12,925.12,demo,True
2026-05-05 04:00:00,28841.66,34531.84,2500.75,1500.0,5411.7,3169.14,6661.48,8169.13,2382.84,4974.92,0.0,1268.39,994.24,demo,True
2026-05-05 05:00:00,31959.44,33820.9,2767.74,1500.0,5469.7,2885.28,5925.15,8071.09,2277.71,5494.13,0.0,1259.07,938.76,demo,True
2026-05-05 06:00:00,32179.04,34409.49,2626.63,1500.0,5481.97,3016.09,6925.34,8019.47,2243.2,4963.11,0.0,1253.55,1006.78,demo,True
2026-05-05 07:00:00,33496.6,35471.53,2639.37,1500.0,5582.46,2849.13,6243.53,8677.99,2436.17,4937.11,1078.42,1258.96,907.77,demo,True
2026-05-05 08:00:00,35340.04,35777.26,2659.84,1500.0,5276.04,2736.43,6722.24,7751.36,2059.87,5476.42,2072.03,1265.39,917.49,demo,True
2026-05-05 09:00:00,37846.48,37949.41,3026.65,2294.7,5521.87,2609.36,6270.34,8302.04,2437.82,5187.56,3087.73,1265.14,972.87,demo,True
2026-05-05 10:00:00,38515.81,38884.53,3039.39,3763.27,5622.29,2843.45,6327.79,7902.51,2184.39,4277.02,3795.02,1229.04,939.76,demo,True
2026-05-05 11:00:00,38651.34,39155.57,2960.02,4500.17,4908.27,2320.57,6219.66,8122.22,2320.37,4495.03,4037.66,1272.41,959.22,demo,True
2026-05-05 12:00:00,39558.07,39701.42,2966.47,3059.0,5043.16,2849.04,6750.63,8659.43,2229.43,4628.89,4278.83,1256.38,946.63,demo,True
2026-05-05 13:00:00,36728.18,36755.84,2969.31,1688.89,4811.12,2856.77,6282.53,7883.52,2194.3,4738.48,4115.37,1239.13,945.72,demo,True
2026-05-05 14:00:00,38822.99,39015.98,2984.18,2544.52,5475.9,2760.84,6768.99,7936.82,2467.83,5362.39,3501.98,1255.86,940.87,demo,True
2026-05-05 15:00:00,39693.0,39760.6,3047.53,4827.23,4807.78,2783.37,6291.68,8092.96,2538.05,5237.65,2967.88,1258.61,955.38,demo,True
2026-05-05 16:00:00,37920.36,38241.96,2916.26,4554.75,4737.24,2574.79,6419.0,7911.1,2293.93,5631.68,1873.17,1277.04,969.25,demo,True
2026-05-05 17:00:00,38470.31,38525.94,2976.32,4628.12,4914.68,3049.41,6512.45,8292.57,2365.96,5444.19,1096.3,1223.85,998.43,demo,True
2026-05-05 18:00:00,37970.48,38395.6,3057.61,6238.17,4748.04,2739.29,6553.84,7980.99,2337.79,5570.43,0.0,1283.12,943.92,demo,True
2026-05-05 19:00:00,37204.22,37492.5,2827.48,5141.25,5270.76,2625.02,6176.53,8242.9,2543.9,5303.36,0.0,1250.58,938.19,demo,True
2026-05-05 20:00:00,36419.95,36850.69,2934.91,5154.94,4918.02,2898.04,6746.33,7806.95,2087.99,5066.75,0.0,1237.35,934.33,demo,True
2026-05-05 21:00:00,35983.33,35797.14,2967.06,4014.2,4760.53,2819.94,6405.03,7702.14,2392.18,5472.44,0.0,1236.58,994.09,demo,True
2026-05-05 22:00:00,34285.34,34218.87,2762.88,1752.18,5189.11,2735.5,6690.37,8049.47,2265.06,5341.51,0.0,1224.97,970.71,demo,True
2026-05-05 23:00:00,30725.34,32871.8,2673.69,1500.0,5204.45,2716.47,6494.32,7754.89,2075.02,5027.13,0.0,1206.48,893.03,demo,True
2026-05-06 00:00:00,30520.4,34060.91,2672.31,1500.0,4713.86,2798.99,6705.26,8434.02,2319.93,5430.22,0.0,1266.93,891.71,demo,True
2026-05-06 01:00:00,28003.88,32066.95,2518.9,1500.0,5014.44,3042.25,6356.03,7763.4,2590.44,3575.77,0.0,1299.52,925.1,demo,True
2026-05-06 02:00:00,28778.42,32678.11,2422.67,1500.0,5180.59,2884.52,6223.64,7871.55,2295.46,4555.88,0.0,1209.56,956.9,demo,True
2026-05-06 03:00:00,27914.5,33390.12,2418.59,1500.0,5107.23,2793.81,6649.4,8190.64,2474.61,4499.2,0.0,1226.24,949.0,demo,True
2026-05-06 04:00:00,29280.27,33806.73,2520.65,1500.0,5114.33,2953.44,6327.19,7970.37,2529.12,5178.04,0.0,1268.79,965.44,demo,True
2026-05-06 05:00:00,31218.83,34505.75,2566.02,1500.0,5506.61,2804.96,7010.58,7764.97,2389.34,5335.7,0.0,1248.86,944.74,demo,True
2026-05-06 06:00:00,35227.7,35537.55,2807.52,3390.41,5758.1,2872.28,6523.68,8547.38,2410.93,3772.0,0.0,1270.86,991.92,demo,True
2026-05-06 07:00:00,35584.16,35884.58,2797.45,3517.12,5118.54,2827.2,6019.23,7877.71,2196.15,5148.62,959.38,1247.46,973.16,demo,True
2026-05-06 08:00:00,36158.25,36650.95,3118.75,4326.97,4856.31,2906.16,6295.09,8054.31,2321.81,3802.23,1900.27,1235.48,952.33,demo,True
2026-05-06 09:00:00,38514.4,38761.85,2992.49,5293.95,5139.01,2720.05,6150.24,8050.79,2522.27,3761.3,2895.52,1244.35,984.36,demo,True
2026-05-06 10:00:00,38250.88,38493.04,3076.63,3241.65,5250.52,2594.92,6875.52,8252.34,2426.39,4157.86,3602.86,1190.45,900.53,demo,True
2026-05-06 11:00:00,38400.85,38795.35,2906.54,2966.72,5186.15,2963.23,6770.74,8196.96,2468.9,4058.22,4015.56,1221.41,947.45,demo,True
2026-05-06 12:00:00,39354.16,39703.64,3211.2,4578.36,5358.78,3070.89,6478.63,7912.44,2446.52,3379.76,4250.42,1273.71,954.13,demo,True
2026-05-06 13:00:00,38630.92,38718.41,2956.5,2491.41,5775.1,2603.46,6601.53,8021.68,2699.32,4424.98,3853.08,1279.8,968.06,demo,True
2026-05-06 14:00:00,38750.84,38984.26,3020.43,4565.16,4754.59,2832.27,6469.31,8042.38,2390.36,4380.32,3366.17,1285.15,898.55,demo,True
2026-05-06 15:00:00,38619.79,38948.67,2845.66,4135.6,5068.16,2719.2,6801.14,8255.93,2640.44,4507.83,2617.16,1261.02,942.19,demo,True
2026-05-06 16:00:00,38955.41,39099.79,3169.33,5776.67,5600.7,2959.01,6681.94,7832.92,2469.58,3703.97,1919.39,1193.6,962.01,demo,True
2026-05-06 17:00:00,39043.65,39196.6,3191.51,6295.35,5064.27,2844.4,6744.99,8532.64,2662.65,3840.61,1013.26,1234.12,964.31,demo,True
2026-05-06 18:00:00,37151.62,37151.16,2879.51,5622.2,5405.27,3398.95,6432.85,7920.26,2318.14,3784.79,0.0,1283.12,985.58,demo,True
2026-05-06 19:00:00,38306.87,38037.97,3141.96,6225.21,5364.03,2745.74,6278.95,8083.91,2493.1,4583.6,0.0,1290.58,972.85,demo,True
2026-05-06 20:00:00,35970.92,36153.59,2822.4,6069.48,5521.59,3076.71,6732.77,7829.11,2429.5,2262.18,0.0,1284.07,948.17,demo,True
2026-05-06 21:00:00,33984.48,34257.39,2856.22,2771.26,5697.47,3094.23,7042.97,7797.11,2499.29,3140.72,0.0,1244.09,970.25,demo,True
2026-05-06 22:00:00,32968.28,33021.1,2692.92,1704.2,5286.6,2896.05,6887.1,7888.65,2635.05,3562.15,0.0,1217.34,943.96,demo,True
2026-05-06 23:00:00,31029.28,31672.3,2732.84,1500.0,4746.08,2806.67,7053.58,7865.75,2539.64,2957.18,0.0,1248.98,954.4,demo,True
2026-05-07 00:00:00,28711.41,32060.5,2498.53,1500.0,5017.89,2817.07,6556.71,7986.3,2646.45,3311.87,0.0,1250.37,973.84,demo,True
2026-05-07 01:00:00,28570.7,32073.67,2559.45,1500.0,5768.37,2801.84,6160.5,7860.15,2425.39,3319.64,0.0,1289.14,948.64,demo,True
2026-05-07 02:00:00,26621.31,31380.05,2471.95,1500.0,4832.31,3003.99,6191.58,8226.56,2412.89,2996.15,0.0,1255.69,960.86,demo,True
2026-05-07 03:00:00,27704.95,32403.13,2403.05,1500.0,5329.17,2642.93,6982.85,7899.22,2519.38,3300.33,0.0,1250.42,978.84,demo,True
2026-05-07 04:00:00,28789.12,30806.21,2464.04,1500.0,4546.23,2771.02,5848.32,7872.69,2518.62,3526.12,0.0,1251.84,971.36,demo,True
2026-05-07 05:00:00,30940.38,31897.81,2505.57,1500.0,4848.68,2749.21,7026.66,7980.66,2506.76,3038.83,0.0,1260.0,987.0,demo,True
2026-05-07 06:00:00,33207.7,33647.49,2719.37,3638.37,5430.6,2489.29,6224.33,8283.25,2419.83,2876.32,0.0,1265.66,1019.85,demo,True
2026-05-07 07:00:00,34292.73,34848.3,2968.08,2512.08,5209.35,2954.6,7173.19,8109.73,2684.49,2967.12,1034.77,1231.89,971.09,demo,True
2026-05-07 08:00:00,37170.33,37101.33,3029.55,4891.57,5102.13,2991.33,6475.29,8038.08,2502.9,2994.58,1945.74,1223.56,936.16,demo,True
2026-05-07 09:00:00,37890.2,38255.25,2915.13,6076.92,4988.27,2685.84,6752.9,7742.23,2723.34,2077.74,2958.39,1284.26,965.35,demo,True
2026-05-07 10:00:00,37189.8,37594.66,3081.31,3207.86,4680.9,2985.42,7334.77,7803.51,2559.5,3129.66,3719.99,1208.97,964.06,demo,True
2026-05-07 11:00:00,37382.66,37594.35,2979.9,3918.23,5380.29,2514.94,6384.45,7770.99,2641.53,2625.83,4098.74,1290.94,968.41,demo,True
2026-05-07 12:00:00,38719.52,38533.56,3077.39,3475.76,5126.38,2804.31,6378.57,8337.0,2636.38,3436.08,4141.98,1202.23,994.85,demo,True
2026-05-07 13:00:00,38464.49,38661.21,3051.75,5053.18,4804.32,2777.27,6256.81,8163.4,2476.27,3056.44,3938.67,1235.39,899.48,demo,True
2026-05-07 14:00:00,38493.44,38638.85,3055.86,5198.69,5207.85,2815.79,6149.38,7854.23,2624.95,3303.23,3215.02,1274.3,995.42,demo,True
2026-05-07 15:00:00,38600.41,39125.77,2868.7,6436.05,5351.12,2814.86,6384.56,7916.66,2817.98,2171.73,2977.28,1250.01,1005.51,demo,True
2026-05-07 16:00:00,38887.7,39121.75,3181.47,7725.6,5147.82,2786.13,6305.81,7856.22,2622.44,2452.4,2041.19,1217.09,967.04,demo,True
2026-05-07 17:00:00,39419.53,39595.31,2936.58,9813.18,5230.16,2730.2,6062.41,7839.79,2706.05,1979.61,1005.49,1260.66,967.76,demo,True
2026-05-07 18:00:00,37739.73,37884.15,3135.77,8240.64,5209.91,2780.43,6426.33,8132.76,2686.72,2212.93,0.0,1251.68,942.75,demo,True
2026-05-07 19:00:00,37029.89,37338.52,2996.32,6655.47,5016.23,3045.38,6657.43,7964.98,2645.98,3158.27,0.0,1244.6,950.19,demo,True
2026-05-07 20:00:00,35903.01,36163.24,2979.12,5496.96,5214.11,2695.83,6186.43,8482.76,2637.1,3244.71,0.0,1234.4,970.94,demo,True
2026-05-07 21:00:00,35206.33,35314.14,2901.32,5175.45,5391.16,3205.96,6443.14,8296.58,2685.96,1897.75,0.0,1249.13,969.01,demo,True
2026-05-07 22:00:00,33890.63,34188.15,2891.66,3594.91,5469.01,2685.67,6992.28,8306.12,2717.41,2215.69,0.0,1235.45,971.62,demo,True
2026-05-07 23:00:00,30678.56,31044.81,2593.95,1500.0,5405.59,2843.21,6003.16,8162.19,2469.07,2381.93,0.0,1310.86,968.8,demo,True
2026-05-08 00:00:00,27455.67,32098.98,2447.42,1500.0,5024.47,2902.82,7176.08,7917.89,2666.48,2690.28,0.0,1244.0,976.95,demo,True
2026-05-08 01:00:00,26806.18,30347.41,2426.99,1500.0,5365.42,2747.48,6264.09,8138.7,2620.17,1497.29,0.0,1240.66,973.6,demo,True
2026-05-08 02:00:00,26987.71,30681.0,2578.49,1500.0,5321.02,3048.83,6570.32,7926.69,2600.7,1557.72,0.0,1236.46,919.27,demo,True
2026-05-08 03:00:00,27609.4,32385.96,2476.18,1500.0,5015.48,2898.14,6947.71,8358.26,2808.59,2588.4,0.0,1294.42,974.97,demo,True
2026-05-08 04:00:00,28922.65,30622.59,2397.05,1500.0,5079.28,2763.12,7054.52,8084.65,2570.45,1355.79,0.0,1209.02,1005.76,demo,True
2026-05-08 05:00:00,31010.0,31438.04,2574.14,1500.0,5376.72,3046.83,6664.44,8049.46,2496.38,2096.03,0.0,1258.99,949.2,demo,True
2026-05-08 06:00:00,32804.28,33201.75,2783.14,3358.44,5558.0,2617.21,6256.92,8015.66,2764.53,2391.98,0.0,1244.02,994.98,demo,True
2026-05-08 07:00:00,35742.8,35879.07,3005.32,5623.74,4728.97,2698.21,6226.02,8366.45,2503.85,2512.7,1082.24,1214.41,922.48,demo,True
2026-05-08 08:00:00,36200.12,36604.86,2858.61,5180.86,5626.42,2901.26,6298.79,7664.0,2448.17,2230.36,2076.38,1229.52,949.11,demo,True
2026-05-08 09:00:00,37252.48,37237.01,3154.2,3208.23,5502.68,2944.26,7161.24,8379.6,2793.69,2117.12,2941.49,1257.92,930.77,demo,True
2026-05-08 10:00:00,38859.38,39139.65,3060.46,5507.01,5251.77,2858.07,6365.9,7929.92,2708.89,2723.5,3574.83,1228.39,991.38,demo,True
2026-05-08 11:00:00,37688.72,37943.36,3003.88,4072.3,5137.41,2777.11,6613.27,7657.14,2751.67,2447.47,4231.29,1256.49,999.21,demo,True
2026-05-08 12:00:00,39010.92,39441.41,2950.37,6523.31,5301.51,2754.74,6134.68,7796.57,2646.91,1987.43,4056.01,1293.23,947.02,demo,True
2026-05-08 13:00:00,38700.95,38785.54,3139.92,5868.65,5033.45,3003.65,6095.28,7594.36,2538.89,2338.29,4073.57,1254.27,985.13,demo,True
2026-05-08 14:00:00,38472.62,38576.86,2980.47,5035.5,5153.8,2843.27,6509.24,8096.77,2567.7,2521.9,3635.51,1213.66,999.52,demo,True
2026-05-08 15:00:00,39741.79,39740.78,3042.59,7382.74,4816.49,2643.0,6386.34,7719.9,2682.26,3202.71,2729.51,1228.83,949.01,demo,True
2026-05-08 16:00:00,38304.26,38452.25,3010.63,7216.56,4747.2,2632.62,6411.9,7980.72,2567.12,2752.38,1946.99,1242.86,953.89,demo,True
2026-05-08 17:00:00,40208.38,40504.35,3288.98,8461.62,5806.4,3072.42,5982.33,8188.37,2761.49,2984.47,1034.06,1241.19,972.01,demo,True
2026-05-08 18:00:00,38369.7,38296.09,3132.99,9203.99,5216.4,2670.62,6474.28,7786.16,2673.94,2092.17,0.0,1253.8,924.72,demo,True
2026-05-08 19:00:00,36966.36,37136.63,2920.48,6996.79,5252.96,2849.09,7042.24,7870.12,2756.38,2157.94,0.0,1257.81,953.3,demo,True
2026-05-08 20:00:00,36727.28,37087.22,2938.59,7621.05,5192.01,3043.16,6201.44,7637.4,2757.48,2327.13,0.0,1293.26,1014.28,demo,True
2026-05-08 21:00:00,34260.72,34492.2,2952.55,4587.21,4984.78,2897.58,6814.1,7833.67,2789.92,2400.03,0.0,1249.91,935.0,demo,True
