timestamp,generation_mwh,generation_source
2026-04-30 05:00:00,4909.5,Lignite
2026-04-30 06:00:00,5094.51,Lignite
2026-04-30 07:00:00,5711.13,Lignite
2026-04-30 08:00:00,5271.64,Lignite
2026-04-30 09:00:00,5047.76,Lignite
2026-04-30 10:00:00,4938.4,Lignite
2026-04-30 11:00:00,4784.38,Lignite
2026-04-30 12:00:00,4984.1,Lignite
2026-04-30 13:00:00,5397.39,Lignite
2026-04-30 14:00:00,5088.97,Lignite
2026-04-30 15:00:00,4950.88,Lignite
2026-04-30 16:00:00,4979.47,Lignite
2026-04-30 17:00:00,5368.87,Lignite
2026-04-30 18:00:00,5178.87,Lignite
2026-04-30 19:00:00,5036.93,Lignite
2026-04-30 20:00:00,5119.82,Lignite
2026-04-30 21:00:00,5773.53,Lignite
2026-04-30 22:00:00,5517.1,Lignite
2026-04-30 23:00:00,5581.84,Lignite
2026-05-01 00:00:00,4744.45,Lignite
2026-05-01 01:00:00,5160.71,Lignite
2026-05-01 02:00:00,5032.35,Lignite
2026-05-01 03:00:00,5341.4,Lignite
2026-05-01 04:00:00,5475.55,Lignite
2026-05-01 05:00:00,5284.87,Lignite
2026-05-01 06:00:00,4973.16,Lignite
2026-05-01 07:00:00,5028.14,Lignite
2026-05-01 08:00:00,5361.35,Lignite
2026-05-01 09:00:00,5387.22,Lignite
2026-05-01 10:00:00,5236.65,Lignite
2026-05-01 11:00:00,5233.75,Lignite
2026-05-01 12:00:00,5213.03,Lignite
2026-05-01 13:00:00,5269.97,Lignite
2026-05-01 14:00:00,5386.15,Lignite
2026-05-01 15:00:00,5363.84,Lignite
2026-05-01 16:00:00,5206.13,Lignite
2026-05-01 17:00:00,5187.25,Lignite
2026-05-01 18:00:00,5177.3,Lignite
2026-05-01 19:00:00,4997.11,Lignite
2026-05-01 20:00:00,4993.81,Lignite
2026-05-01 21:00:00,5341.43,Lignite
2026-05-01 22:00:00,5014.65,Lignite
2026-05-01 23:00:00,5411.62,Lignite
2026-05-02 00:00:00,5186.65,Lignite
2026-05-02 01:00:00,5413.09,Lignite
2026-05-02 02:00:00,5365.61,Lignite
2026-05-02 03:00:00,5419.16,Lignite
2026-05-02 04:00:00,5076.14,Lignite
2026-05-02 05:00:00,5306.31,Lignite
2026-05-02 06:00:00,5391.85,Lignite
2026-05-02 07:00:00,4796.66,Lignite
2026-05-02 08:00:00,5642.44,Lignite
2026-05-02 09:00:00,5789.15,Lignite
2026-05-02 10:00:00,5446.29,Lignite
2026-05-02 11:00:00,5409.53,Lignite
2026-05-02 12:00:00,5353.08,Lignite
2026-05-02 13:00:00,5115.91,Lignite
2026-05-02 14:00:00,5171.36,Lignite
2026-05-02 15:00:00,5450.75,Lignite
2026-05-02 16:00:00,4946.96,Lignite
2026-05-02 17:00:00,4924.21,Lignite
2026-05-02 18:00:00,5096.69,Lignite
2026-05-02 19:00:00,5370.63,Lignite
2026-05-02 20:00:00,4974.86,Lignite
2026-05-02 21:00:00,5141.39,Lignite
2026-05-02 22:00:00,5172.26,Lignite
2026-05-02 23:00:00,4936.91,Lignite
2026-05-03 00:00:00,4565.66,Lignite
2026-05-03 01:00:00,4933.11,Lignite
2026-05-03 02:00:00,5267.83,Lignite
2026-05-03 03:00:00,5326.4,Lignite
2026-05-03 04:00:00,5328.53,Lignite
2026-05-03 05:00:00,5358.49,Lignite
2026-05-03 06:00:00,5037.14,Lignite
2026-05-03 07:00:00,4981.44,Lignite
2026-05-03 08:00:00,5297.52,Lignite
2026-05-03 09:00:00,5144.94,Lignite
2026-05-03 10:00:00,5435.84,Lignite
2026-05-03 11:00:00,5299.16,Lignite
2026-05-03 12:00:00,5533.79,Lignite
2026-05-03 13:00:00,5078.96,Lignite
2026-05-03 14:00:00,5477.56,Lignite
2026-05-03 15:00:00,5729.02,Lignite
2026-05-03 16:00:00,5213.97,Lignite
2026-05-03 17:00:00,5329.82,Lignite
2026-05-03 18:00:00,4958.06,Lignite
2026-05-03 19:00:00,5432.45,Lignite
2026-05-03 20:00:00,5493.56,Lignite
2026-05-03 21:00:00,5071.44,Lignite
2026-05-03 22:00:00,5352.4,Lignite
2026-05-03 23:00:00,5272.92,Lignite
2026-05-04 00:00:00,5301.6,Lignite
2026-05-04 01:00:00,5411.13,Lignite
2026-05-04 02:00:00,5334.91,Lignite
2026-05-04 03:00:00,5163.86,Lignite
2026-05-04 04:00:00,5416.66,Lignite
2026-05-04 05:00:00,5489.08,Lignite
2026-05-04 06:00:00,5055.91,Lignite
2026-05-04 07:00:00,5199.53,Lignite
2026-05-04 08:00:00,4740.14,Lignite
2026-05-04 09:00:00,5351.74,Lignite
2026-05-04 10:00:00,5518.01,Lignite
2026-05-04 11:00:00,5133.1,Lignite
2026-05-04 12:00:00,5234.69,Lignite
2026-05-04 13:00:00,5142.75,Lignite
2026-05-04 14:00:00,5100.19,Lignite
2026-05-04 15:00:00,5260.36,Lignite
2026-05-04 16:00:00,4996.1,Lignite
2026-05-04 17:00:00,5138.83,Lignite
2026-05-04 18:00:00,4964.82,Lignite
2026-05-04 19:00:00,5353.16,Lignite
2026-05-04 20:00:00,5262.2,Lignite
2026-05-04 21:00:00,5087.88,Lignite
2026-05-04 22:00:00,5209.64,Lignite
2026-05-04 23:00:00,5142.61,Lignite
2026-05-05 00:00:00,5497.41,Lignite
2026-05-05 01:00:00,5085.34,Lignite
2026-05-05 02:00:00,5365.11,Lignite
2026-05-05 03:00:00,5016.65,Lignite
2026-05-05 04:00:00,5411.7,Lignite
2026-05-05 05:00:00,5469.7,Lignite
2026-05-05 06:00:00,5481.97,Lignite
2026-05-05 07:00:00,5582.46,Lignite
2026-05-05 08:00:00,5276.04,Lignite
2026-05-05 09:00:00,5521.87,Lignite
2026-05-05 10:00:00,5622.29,Lignite
2026-05-05 11:00:00,4908.27,Lignite
2026-05-05 12:00:00,5043.16,Lignite
2026-05-05 13:00:00,4811.12,Lignite
2026-05-05 14:00:00,5475.9,Lignite
2026-05-05 15:00:00,4807.78,Lignite
2026-05-05 16:00:00,4737.24,Lignite
2026-05-05 17:00:00,4914.68,Lignite
2026-05-05 18:00:00,4748.04,Lignite
2026-05-05 19:00:00,5270.76,Lignite
2026-05-05 20:00:00,4918.02,Lignite
2026-05-05 21:00:00,4760.53,Lignite
2026-05-05 22:00:00,5189.11,Lignite
2026-05-05 23:00:00,5204.45,Lignite
2026-05-06 00:00:00,4713.86,Lignite
2026-05-06 01:00:00,5014.44,Lignite
2026-05-06 02:00:00,5180.59,Lignite
2026-05-06 03:00:00,5107.23,Lignite
2026-05-06 04:00:00,5114.33,Lignite
2026-05-06 05:00:00,5506.61,Lignite
2026-05-06 06:00:00,5758.1,Lignite
2026-05-06 07:00:00,5118.54,Lignite
2026-05-06 08:00:00,4856.31,Lignite
2026-05-06 09:00:00,5139.01,Lignite
2026-05-06 10:00:00,5250.52,Lignite
2026-05-06 11:00:00,5186.15,Lignite
2026-05-06 12:00:00,5358.78,Lignite
2026-05-06 13:00:00,5775.1,Lignite
2026-05-06 14:00:00,4754.59,Lignite
2026-05-06 15:00:00,5068.16,Lignite
2026-05-06 16:00:00,5600.7,Lignite
2026-05-06 17:00:00,5064.27,Lignite
2026-05-06 18:00:00,5405.27,Lignite
2026-05-06 19:00:00,5364.03,Lignite
2026-05-06 20:00:00,5521.59,Lignite
2026-05-06 21:00:00,5697.47,Lignite
2026-05-06 22:00:00,5286.6,Lignite
2026-05-06 23:00:00,4746.08,Lignite
2026-05-07 00:00:00,5017.89,Lignite
2026-05-07 01:00:00,5768.37,Lignite
2026-05-07 02:00:00,4832.31,Lignite
2026-05-07 03:00:00,5329.17,Lignite
2026-05-07 04:00:00,4546.23,Lignite
2026-05-07 05:00:00,4848.68,Lignite
2026-05-07 06:00:00,5430.6,Lignite
2026-05-07 07:00:00,5209.35,Lignite
2026-05-07 08:00:00,5102.13,Lignite
2026-05-07 09:00:00,4988.27,Lignite
2026-05-07 10:00:00,4680.9,Lignite
2026-05-07 11:00:00,5380.29,Lignite
2026-05-07 12:00:00,5126.38,Lignite
2026-05-07 13:00:00,4804.32,Lignite
2026-05-07 14:00:00,5207.85,Lignite
2026-05-07 15:00:00,5351.12,Lignite
2026-05-07 16:00:00,5147.82,Lignite
2026-05-07 17:00:00,5230.16,Lignite
2026-05-07 18:00:00,5209.91,Lignite
2026-05-07 19:00:00,5016.23,Lignite
2026-05-07 20:00:00,5214.11,Lignite
2026-05-07 21:00:00,5391.16,Lignite
2026-05-07 22:00:00,5469.01,Lignite
2026-05-07 23:00:00,5405.59,Lignite
2026-05-08 00:00:00,5024.47,Lignite
2026-05-08 01:00:00,5365.42,Lignite
2026-05-08 02:00:00,5321.02,Lignite
2026-05-08 03:00:00,5015.48,Lignite
2026-05-08 04:00:00,5079.28,Lignite
2026-05-08 05:00:00,5376.72,Lignite
2026-05-08 06:00:00,5558.0,Lignite
2026-05-08 07:00:00,4728.97,Lignite
2026-05-08 08:00:00,5626.42,Lignite
2026-05-08 09:00:00,5502.68,Lignite
2026-05-08 10:00:00,5251.77,Lignite
2026-05-08 11:00:00,5137.41,Lignite
2026-05-08 12:00:00,5301.51,Lignite
2026-05-08 13:00:00,5033.45,Lignite
2026-05-08 14:00:00,5153.8,Lignite
2026-05-08 15:00:00,4816.49,Lignite
2026-05-08 16:00:00,4747.2,Lignite
2026-05-08 17:00:00,5806.4,Lignite
2026-05-08 18:00:00,5216.4,Lignite
2026-05-08 19:00:00,5252.96,Lignite
2026-05-08 20:00:00,5192.01,Lignite
2026-05-08 21:00:00,4984.78,Lignite
2026-05-08 22:00:00,5120.16,Lignite
2026-05-08 23:00:00,5223.71,Lignite
2026-05-09 00:00:00,5148.87,Lignite
2026-05-09 01:00:00,5004.43,Lignite
2026-05-09 02:00:00,5324.67,Lignite
2026-05-09 03:00:00,5248.97,Lignite
2026-05-09 04:00:00,5302.16,Lignite
2026-05-09 05:00:00,5383.31,Lignite
2026-05-09 06:00:00,5155.66,Lignite
2026-05-09 07:00:00,5156.09,Lignite
2026-05-09 08:00:00,5585.44,Lignite
2026-05-09 09:00:00,4954.56,Lignite
2026-05-09 10:00:00,4712.86,Lignite
2026-05-09 11:00:00,5344.44,Lignite
2026-05-09 12:00:00,5036.37,Lignite
2026-05-09 13:00:00,4919.89,Lignite
2026-05-09 14:00:00,5430.16,Lignite
2026-05-09 15:00:00,5162.36,Lignite
2026-05-09 16:00:00,4871.47,Lignite
2026-05-09 17:00:00,5703.09,Lignite
2026-05-09 18:00:00,4781.22,Lignite
2026-05-09 19:00:00,5177.46,Lignite
2026-05-09 20:00:00,4708.79,Lignite
2026-05-09 21:00:00,5270.37,Lignite
2026-05-09 22:00:00,5033.31,Lignite
2026-05-09 23:00:00,5413.01,Lignite
2026-05-10 00:00:00,5195.48,Lignite
2026-05-10 01:00:00,5551.16,Lignite
2026-05-10 02:00:00,5088.27,Lignite
2026-05-10 03:00:00,4782.82,Lignite
2026-05-10 04:00:00,5261.75,Lignite
2026-05-10 05:00:00,5134.34,Lignite
2026-05-10 06:00:00,4726.99,Lignite
2026-05-10 07:00:00,4925.6,Lignite
2026-05-10 08:00:00,5008.35,Lignite
2026-05-10 09:00:00,5604.4,Lignite
2026-05-10 10:00:00,5383.94,Lignite
2026-05-10 11:00:00,5109.59,Lignite
2026-05-10 12:00:00,5322.43,Lignite
2026-05-10 13:00:00,4669.74,Lignite
2026-05-10 14:00:00,5053.12,Lignite
2026-05-10 15:00:00,5304.26,Lignite
2026-05-10 16:00:00,5243.0,Lignite
2026-05-10 17:00:00,5059.77,Lignite
2026-05-10 18:00:00,5190.04,Lignite
2026-05-10 19:00:00,5287.91,Lignite
2026-05-10 20:00:00,5197.57,Lignite
2026-05-10 21:00:00,5423.86,Lignite
2026-05-10 22:00:00,5282.86,Lignite
2026-05-10 23:00:00,5332.92,Lignite
2026-05-11 00:00:00,5645.52,Lignite
2026-05-11 01:00:00,5415.15,Lignite
2026-05-11 02:00:00,5652.65,Lignite
2026-05-11 03:00:00,5025.3,Lignite
2026-05-11 04:00:00,4785.97,Lignite
2026-05-11 05:00:00,5163.53,Lignite
2026-05-11 06:00:00,5141.34,Lignite
2026-05-11 07:00:00,5579.45,Lignite
2026-05-11 08:00:00,4906.19,Lignite
2026-05-11 09:00:00,5179.49,Lignite
2026-05-11 10:00:00,5305.35,Lignite
2026-05-11 11:00:00,5226.03,Lignite
2026-05-11 12:00:00,5155.4,Lignite
2026-05-11 13:00:00,5293.23,Lignite
2026-05-11 14:00:00,5480.57,Lignite
2026-05-11 15:00:00,5599.29,Lignite
2026-05-11 16:00:00,5208.53,Lignite
2026-05-11 17:00:00,4987.88,Lignite
2026-05-11 18:00:00,5598.98,Lignite
2026-05-11 19:00:00,4919.82,Lignite
2026-05-11 20:00:00,5665.55,Lignite
2026-05-11 21:00:00,5549.48,Lignite
2026-05-11 22:00:00,5587.24,Lignite
2026-05-11 23:00:00,5378.2,Lignite
2026-05-12 00:00:00,4650.75,Lignite
2026-05-12 01:00:00,4929.83,Lignite
2026-05-12 02:00:00,5279.79,Lignite
2026-05-12 03:00:00,5024.33,Lignite
2026-05-12 04:00:00,5118.03,Lignite
2026-05-12 05:00:00,5359.33,Lignite
2026-05-12 06:00:00,5155.81,Lignite
2026-05-12 07:00:00,4883.05,Lignite
2026-05-12 08:00:00,5430.27,Lignite
2026-05-12 09:00:00,5333.87,Lignite
2026-05-12 10:00:00,5135.26,Lignite
2026-05-12 11:00:00,5384.93,Lignite
2026-05-12 12:00:00,5224.71,Lignite
2026-05-12 13:00:00,5546.15,Lignite
2026-05-12 14:00:00,5239.31,Lignite
2026-05-12 15:00:00,5544.22,Lignite
2026-05-12 16:00:00,4712.85,Lignite
2026-05-12 17:00:00,5319.4,Lignite
2026-05-12 18:00:00,5096.56,Lignite
2026-05-12 19:00:00,4976.65,Lignite
2026-05-12 20:00:00,5501.21,Lignite
2026-05-12 21:00:00,5431.16,Lignite
2026-05-12 22:00:00,4678.32,Lignite
2026-05-12 23:00:00,5386.03,Lignite
2026-05-13 00:00:00,5354.48,Lignite
2026-05-13 01:00:00,5012.0,Lignite
2026-05-13 02:00:00,4982.82,Lignite
2026-05-13 03:00:00,4786.45,Lignite
2026-05-13 04:00:00,5112.24,Lignite
2026-05-13 05:00:00,5153.85,Lignite
2026-05-13 06:00:00,5407.22,Lignite
2026-05-13 07:00:00,5270.04,Lignite
2026-05-13 08:00:00,4924.42,Lignite
2026-05-13 09:00:00,5262.11,Lignite
2026-05-13 10:00:00,5133.95,Lignite
2026-05-13 11:00:00,4956.95,Lignite
2026-05-13 12:00:00,4786.73,Lignite
2026-05-13 13:00:00,5362.45,Lignite
2026-05-13 14:00:00,5316.06,Lignite
2026-05-13 15:00:00,5344.76,Lignite
2026-05-13 16:00:00,5010.66,Lignite
2026-05-13 17:00:00,5244.48,Lignite
2026-05-13 18:00:00,4842.41,Lignite
2026-05-13 19:00:00,4943.49,Lignite
2026-05-13 20:00:00,5208.77,Lignite
2026-05-13 21:00:00,5268.21,Lignite
2026-05-13 22:00:00,4776.51,Lignite
2026-05-13 23:00:00,4925.04,Lignite
2026-05-14 00:00:00,5105.0,Lignite
2026-05-14 01:00:00,5449.21,Lignite
2026-05-14 02:00:00,4988.59,Lignite
2026-05-14 03:00:00,5236.55,Lignite
2026-05-14 04:00:00,5263.8,Lignite
2026-05-14 05:00:00,5135.08,Lignite
2026-05-14 06:00:00,5269.69,Lignite
2026-05-14 07:00:00,4850.32,Lignite
2026-05-14 08:00:00,5029.5,Lignite
2026-05-14 09:00:00,5572.93,Lignite
2026-05-14 10:00:00,5591.24,Lignite
2026-05-14 11:00:00,5419.16,Lignite
2026-05-14 12:00:00,5486.1,Lignite
2026-05-14 13:00:00,4725.26,Lignite
2026-05-14 14:00:00,4953.34,Lignite
2026-05-14 15:00:00,5119.11,Lignite
2026-05-14 16:00:00,5828.07,Lignite
2026-05-14 17:00:00,5118.6,Lignite
2026-05-14 18:00:00,5393.68,Lignite
2026-05-14 19:00:00,5298.38,Lignite
2026-05-14 20:00:00,5292.59,Lignite
2026-05-14 21:00:00,5193.88,Lignite
2026-05-14 22:00:00,4887.99,Lignite
2026-05-14 23:00:00,4497.7,Lignite
2026-05-15 00:00:00,5533.28,Lignite
2026-05-15 01:00:00,5039.71,Lignite
2026-05-15 02:00:00,4714.55,Lignite
2026-05-15 03:00:00,5313.87,Lignite
2026-05-15 04:00:00,5308.89,Lignite
2026-05-15 05:00:00,5399.65,Lignite
2026-05-15 06:00:00,5490.09,Lignite
2026-05-15 07:00:00,4961.06,Lignite
2026-05-15 08:00:00,4972.5,Lignite
2026-05-15 09:00:00,5117.14,Lignite
2026-05-15 10:00:00,5413.63,Lignite
2026-05-15 11:00:00,4653.31,Lignite
2026-05-15 12:00:00,5233.33,Lignite
2026-05-15 13:00:00,5442.35,Lignite
2026-05-15 14:00:00,5431.62,Lignite
2026-05-15 15:00:00,5384.23,Lignite
2026-05-15 16:00:00,5476.38,Lignite
2026-05-15 17:00:00,4485.73,Lignite
2026-05-15 18:00:00,5619.5,Lignite
2026-05-15 19:00:00,5285.91,Lignite
2026-05-15 20:00:00,5547.01,Lignite
2026-05-15 21:00:00,4894.6,Lignite
2026-05-15 22:00:00,4744.01,Lignite
2026-05-15 23:00:00,5664.46,Lignite
2026-05-16 00:00:00,4959.1,Lignite
2026-05-16 01:00:00,5119.18,Lignite
2026-05-16 02:00:00,5337.14,Lignite
2026-05-16 03:00:00,5400.95,Lignite
2026-05-16 04:00:00,5480.39,Lignite
2026-05-16 05:00:00,5258.08,Lignite
2026-05-16 06:00:00,4925.88,Lignite
2026-05-16 07:00:00,5383.72,Lignite
2026-05-16 08:00:00,5387.86,Lignite
2026-05-16 09:00:00,4728.09,Lignite
2026-05-16 10:00:00,5568.86,Lignite
2026-05-16 11:00:00,4553.36,Lignite
2026-05-16 12:00:00,5468.95,Lignite
2026-05-16 13:00:00,5035.13,Lignite
2026-05-16 14:00:00,5383.43,Lignite
2026-05-16 15:00:00,5332.65,Lignite
2026-05-16 16:00:00,5190.35,Lignite
2026-05-16 17:00:00,5317.28,Lignite
2026-05-16 18:00:00,5177.52,Lignite
2026-05-16 19:00:00,5385.63,Lignite
2026-05-16 20:00:00,5768.17,Lignite
2026-05-16 21:00:00,4851.28,Lignite
2026-05-16 22:00:00,4371.08,Lignite
2026-05-16 23:00:00,5091.92,Lignite
2026-05-17 00:00:00,5074.15,Lignite
2026-05-17 01:00:00,5101.83,Lignite
2026-05-17 02:00:00,4959.13,Lignite
2026-05-17 03:00:00,5426.83,Lignite
2026-05-17 04:00:00,4840.85,Lignite
2026-05-17 05:00:00,5317.2,Lignite
2026-05-17 06:00:00,5366.0,Lignite
2026-05-17 07:00:00,5282.28,Lignite
2026-05-17 08:00:00,5326.66,Lignite
2026-05-17 09:00:00,5446.81,Lignite
2026-05-17 10:00:00,5213.93,Lignite
2026-05-17 11:00:00,5109.91,Lignite
2026-05-17 12:00:00,5326.46,Lignite
2026-05-17 13:00:00,5356.1,Lignite
2026-05-17 14:00:00,5431.32,Lignite
2026-05-17 15:00:00,4754.78,Lignite
2026-05-17 16:00:00,5152.28,Lignite
2026-05-17 17:00:00,4923.0,Lignite
2026-05-17 18:00:00,5345.85,Lignite
2026-05-17 19:00:00,5388.94,Lignite
2026-05-17 20:00:00,5128.65,Lignite
2026-05-17 21:00:00,5010.39,Lignite
2026-05-17 22:00:00,5355.21,Lignite
2026-05-17 23:00:00,5165.36,Lignite
2026-05-18 00:00:00,5570.88,Lignite
2026-05-18 01:00:00,5660.97,Lignite
2026-05-18 02:00:00,5460.18,Lignite
2026-05-18 03:00:00,5260.49,Lignite
2026-05-18 04:00:00,5674.65,Lignite
2026-05-18 05:00:00,5262.59,Lignite
2026-05-18 06:00:00,5075.41,Lignite
2026-05-18 07:00:00,5024.41,Lignite
2026-05-18 08:00:00,5017.09,Lignite
2026-05-18 09:00:00,5198.34,Lignite
2026-05-18 10:00:00,5320.4,Lignite
2026-05-18 11:00:00,4832.06,Lignite
2026-05-18 12:00:00,5083.28,Lignite
2026-05-18 13:00:00,5255.34,Lignite
2026-05-18 14:00:00,5367.34,Lignite
2026-05-18 15:00:00,5193.26,Lignite
2026-05-18 16:00:00,5263.57,Lignite
2026-05-18 17:00:00,4877.98,Lignite
2026-05-18 18:00:00,4962.94,Lignite
2026-05-18 19:00:00,5184.18,Lignite
2026-05-18 20:00:00,5332.74,Lignite
2026-05-18 21:00:00,5260.14,Lignite
2026-05-18 22:00:00,4979.31,Lignite
2026-05-18 23:00:00,5138.49,Lignite
2026-05-19 00:00:00,5593.08,Lignite
2026-05-19 01:00:00,5341.51,Lignite
2026-05-19 02:00:00,5157.74,Lignite
2026-05-19 03:00:00,4933.28,Lignite
2026-05-19 04:00:00,5014.52,Lignite
2026-05-19 05:00:00,5201.71,Lignite
2026-05-19 06:00:00,5271.75,Lignite
2026-05-19 07:00:00,5347.05,Lignite
2026-05-19 08:00:00,5300.88,Lignite
2026-05-19 09:00:00,5103.74,Lignite
2026-05-19 10:00:00,5067.11,Lignite
2026-05-19 11:00:00,5732.22,Lignite
2026-05-19 12:00:00,5055.32,Lignite
2026-05-19 13:00:00,4864.16,Lignite
2026-05-19 14:00:00,4773.93,Lignite
2026-05-19 15:00:00,5108.17,Lignite
2026-05-19 16:00:00,5444.4,Lignite
2026-05-19 17:00:00,5050.25,Lignite
2026-05-19 18:00:00,5584.15,Lignite
2026-05-19 19:00:00,5198.11,Lignite
2026-05-19 20:00:00,5488.49,Lignite
2026-05-19 21:00:00,5002.99,Lignite
2026-05-19 22:00:00,5007.02,Lignite
2026-05-19 23:00:00,5223.67,Lignite
2026-05-20 00:00:00,5325.46,Lignite
2026-05-20 01:00:00,5153.47,Lignite
2026-05-20 02:00:00,5276.04,Lignite
2026-05-20 03:00:00,5353.01,Lignite
2026-05-20 04:00:00,4830.67,Lignite
2026-05-20 05:00:00,5111.36,Lignite
2026-05-20 06:00:00,5065.14,Lignite
2026-05-20 07:00:00,5077.77,Lignite
2026-05-20 08:00:00,5305.79,Lignite
2026-05-20 09:00:00,5068.75,Lignite
2026-05-20 10:00:00,4678.68,Lignite
2026-05-20 11:00:00,5138.51,Lignite
2026-05-20 12:00:00,4923.25,Lignite
2026-05-20 13:00:00,5329.05,Lignite
2026-05-20 14:00:00,5409.48,Lignite
2026-05-20 15:00:00,4634.54,Lignite
2026-05-20 16:00:00,4998.7,Lignite
2026-05-20 17:00:00,5291.88,Lignite
2026-05-20 18:00:00,4833.69,Lignite
2026-05-20 19:00:00,5403.49,Lignite
2026-05-20 20:00:00,5472.82,Lignite
2026-05-20 21:00:00,5157.88,Lignite
2026-05-20 22:00:00,4998.78,Lignite
2026-05-20 23:00:00,4599.25,Lignite
2026-05-21 00:00:00,5411.65,Lignite
2026-05-21 01:00:00,5720.66,Lignite
2026-05-21 02:00:00,5666.87,Lignite
2026-05-21 03:00:00,5149.31,Lignite
2026-05-21 04:00:00,4915.9,Lignite
2026-05-21 05:00:00,5417.78,Lignite
2026-05-21 06:00:00,5167.01,Lignite
2026-05-21 07:00:00,5324.31,Lignite
2026-05-21 08:00:00,5278.72,Lignite
2026-05-21 09:00:00,5224.18,Lignite
2026-05-21 10:00:00,5467.41,Lignite
2026-05-21 11:00:00,5477.07,Lignite
2026-05-21 12:00:00,5064.1,Lignite
2026-05-21 13:00:00,4959.99,Lignite
2026-05-21 14:00:00,4550.23,Lignite
2026-05-21 15:00:00,5110.0,Lignite
2026-05-21 16:00:00,4915.74,Lignite
2026-05-21 17:00:00,5308.99,Lignite
2026-05-21 18:00:00,5112.67,Lignite
2026-05-21 19:00:00,5140.87,Lignite
2026-05-21 20:00:00,5411.11,Lignite
2026-05-21 21:00:00,5303.29,Lignite
2026-05-21 22:00:00,5169.66,Lignite
2026-05-21 23:00:00,5638.47,Lignite
2026-05-22 00:00:00,5391.92,Lignite
2026-05-22 01:00:00,5091.88,Lignite
2026-05-22 02:00:00,5103.47,Lignite
2026-05-22 03:00:00,5404.98,Lignite
2026-05-22 04:00:00,5252.74,Lignite
2026-05-22 05:00:00,4908.5,Lignite
2026-05-22 06:00:00,5432.63,Lignite
2026-05-22 07:00:00,5526.88,Lignite
2026-05-22 08:00:00,5507.16,Lignite
2026-05-22 09:00:00,5601.11,Lignite
2026-05-22 10:00:00,5737.99,Lignite
2026-05-22 11:00:00,5649.79,Lignite
2026-05-22 12:00:00,5288.57,Lignite
2026-05-22 13:00:00,5145.81,Lignite
2026-05-22 14:00:00,4724.3,Lignite
2026-05-22 15:00:00,5202.83,Lignite
2026-05-22 16:00:00,5334.98,Lignite
2026-05-22 17:00:00,5211.32,Lignite
2026-05-22 18:00:00,4709.06,Lignite
2026-05-22 19:00:00,5125.48,Lignite
2026-05-22 20:00:00,5367.79,Lignite
2026-05-22 21:00:00,4933.26,Lignite
2026-05-22 22:00:00,5243.08,Lignite
2026-05-22 23:00:00,5312.22,Lignite
2026-05-23 00:00:00,5490.67,Lignite
2026-05-23 01:00:00,5645.28,Lignite
2026-05-23 02:00:00,5101.77,Lignite
2026-05-23 03:00:00,5247.78,Lignite
2026-05-23 04:00:00,5255.92,Lignite
2026-05-23 05:00:00,5368.84,Lignite
2026-05-23 06:00:00,5339.72,Lignite
2026-05-23 07:00:00,5570.5,Lignite
2026-05-23 08:00:00,4593.86,Lignite
2026-05-23 09:00:00,5308.69,Lignite
2026-05-23 10:00:00,5326.73,Lignite
2026-05-23 11:00:00,5138.84,Lignite
2026-05-23 12:00:00,4611.36,Lignite
2026-05-23 13:00:00,5184.14,Lignite
2026-05-23 14:00:00,5015.25,Lignite
2026-05-23 15:00:00,5636.27,Lignite
2026-05-23 16:00:00,5297.58,Lignite
2026-05-23 17:00:00,4993.17,Lignite
2026-05-23 18:00:00,4666.31,Lignite
2026-05-23 19:00:00,5353.56,Lignite
2026-05-23 20:00:00,5381.0,Lignite
2026-05-23 21:00:00,5143.9,Lignite
2026-05-23 22:00:00,5356.96,Lignite
2026-05-23 23:00:00,5109.45,Lignite
2026-05-24 00:00:00,5477.48,Lignite
2026-05-24 01:00:00,5458.1,Lignite
2026-05-24 02:00:00,4773.88,Lignite
2026-05-24 03:00:00,4837.25,Lignite
2026-05-24 04:00:00,5728.13,Lignite
2026-05-24 05:00:00,5442.37,Lignite
2026-05-24 06:00:00,4871.78,Lignite
2026-05-24 07:00:00,4791.7,Lignite
2026-05-24 08:00:00,5254.02,Lignite
2026-05-24 09:00:00,4903.0,Lignite
2026-05-24 10:00:00,5117.66,Lignite
2026-05-24 11:00:00,5187.71,Lignite
2026-05-24 12:00:00,5176.49,Lignite
2026-05-24 13:00:00,5492.9,Lignite
2026-05-24 14:00:00,5677.04,Lignite
2026-05-24 15:00:00,5075.48,Lignite
2026-05-24 16:00:00,4906.03,Lignite
2026-05-24 17:00:00,5301.1,Lignite
2026-05-24 18:00:00,5624.18,Lignite
2026-05-24 19:00:00,5095.16,Lignite
2026-05-24 20:00:00,5421.09,Lignite
2026-05-24 21:00:00,4982.34,Lignite
2026-05-24 22:00:00,5205.53,Lignite
2026-05-24 23:00:00,4897.9,Lignite
2026-05-25 00:00:00,5202.82,Lignite
2026-05-25 01:00:00,5169.72,Lignite
2026-05-25 02:00:00,5358.11,Lignite
2026-05-25 03:00:00,5662.3,Lignite
2026-05-25 04:00:00,5098.89,Lignite
2026-05-25 05:00:00,4680.07,Lignite
2026-05-25 06:00:00,5147.45,Lignite
2026-05-25 07:00:00,5277.82,Lignite
2026-05-25 08:00:00,5252.49,Lignite
2026-05-25 09:00:00,5159.07,Lignite
2026-05-25 10:00:00,5586.81,Lignite
2026-05-25 11:00:00,5235.42,Lignite
